model_name,checkpoint_path,threshold_kind,target_precision,confidence_threshold,category_id,category_name,predicted_probability,accepted_probability,accepted_distribution
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,15,Wading and shore birds,0.0181,0.0136,0.029297716501507972
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,16,"Seabirds, penguins, and albatrosses",0.0023,0.0017,0.0036622145626884965
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,17,Marine mammals,0.003,0.0017,0.0036622145626884965
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,18,Toy and companion dogs,0.0081,0.0033,0.0071090047393364926
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,19,Hound dogs,0.0155,0.0067,0.014433433864713486
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,20,Terrier dogs,0.0224,0.0106,0.022834984920292976
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,21,"Retrievers, setters, and spaniels",0.013,0.0066,0.014218009478672985
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,22,"Working, herding, and guard dogs",0.0176,0.0062,0.013356311934510987
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,23,"Spitz, bulldogs, poodles, and other dogs",0.0315,0.0134,0.02886686772942697
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,24,Wild canids and hyenas,0.0112,0.0075,0.016156828953037484
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,25,Domestic cats,0.0035,0.0018,0.003877638948728996
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,26,Big cats,0.0086,0.0068,0.014648858250753986
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,27,Bears,0.0046,0.003,0.006462731581214994
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,28,Small carnivores,0.0011,0.001,0.002154243860404998
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,29,Beetles,0.0083,0.0059,0.012710038776389487
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,30,"Flies, bees, ants, and grasshopper-like insects",0.0077,0.0046,0.00990952175786299
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,31,Dragonflies and butterflies,0.0079,0.0069,0.014864282636794485
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,32,Echinoderms,0.0031,0.0012,0.0025850926324859974
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,33,Rabbits and rodents,0.0085,0.0052,0.01120206807410599
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,34,Hoofed mammals,0.0195,0.0127,0.02735889702714347
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,35,Mustelids and related mammals,0.0075,0.0041,0.008832399827660492
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,36,Armadillos and sloths,0.0018,0.0012,0.0025850926324859974
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,37,Primates and lemurs,0.0235,0.0184,0.03963808703145196
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,38,Elephants and pandas,0.0064,0.0041,0.008832399827660492
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,39,"Writing, stationery, and paper goods",0.0049,0.001,0.002154243860404998
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,40,"Clothing, fabrics, and wearables",0.0733,0.0303,0.06527358897027144
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,41,Footwear,0.0043,0.0018,0.003877638948728996
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,42,"Bags, cases, and personal containers",0.0035,0.0009,0.001938819474364498
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,43,Musical instruments,0.0328,0.0111,0.023912106850495475
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,44,"Aircraft, spacecraft, and military vehicles",0.0073,0.0036,0.007755277897457992
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,45,Watercraft,0.0068,0.0035,0.0075398535114174926
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,46,Road and off-road vehicles,0.0291,0.0189,0.04071520896165446
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,47,Rail vehicles,0.0078,0.0048,0.01034037052994399
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,48,"Bicycles, motorcycles, and small rides",0.0076,0.0027,0.005816458423093494
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,49,"Buildings, shops, and large structures",0.0422,0.015,0.03231365790607497
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,50,"Bridges, walls, and barriers",0.0164,0.0062,0.013356311934510987
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,51,Furniture and home furnishings,0.0158,0.0051,0.010986643688065489
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,52,"Kitchenware, cookware, and tableware",0.0171,0.0037,0.007970702283498492
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,53,Home appliances,0.0106,0.002,0.004308487720809996
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,54,"Electronics, audio, and office devices",0.0341,0.0125,0.026928048255062474
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,55,Cameras and optics,0.0042,0.0024,0.005170185264971995
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,56,"Tools, hardware, and fasteners",0.0283,0.0054,0.011632916846186989
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,57,"Weapons, armor, and protective gear",0.0138,0.0033,0.0071090047393364926
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,58,"Sports, games, and exercise equipment",0.0202,0.0094,0.020249892287806978
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,59,"Medical, lab, and safety equipment",0.0034,0.0006,0.0012925463162429987
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,60,Public fixtures and signage,0.0163,0.0057,0.012279190004308488
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,61,"Lighting, heat, and fire objects",0.0067,0.0018,0.003877638948728996
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,62,"Bath, cleaning, and household items",0.0097,0.002,0.004308487720809996
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,63,Personal care and cosmetics,0.0061,0.0014,0.003015941404566997
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,64,"Containers, bottles, and packaging",0.0357,0.0082,0.017664799655320983
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,65,Prepared foods and drinks,0.0309,0.0176,0.037914691943127965
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,66,"Fruits, vegetables, and edible plants",0.0192,0.0128,0.027574321413183972
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,67,Fungi,0.012,0.0072,0.015510555794915984
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,68,Landscapes and geology,0.0127,0.007,0.015079707022834985
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,69,People and roles,0.0016,0.0007,0.0015079707022834985
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,70,"Plants, flowers, and crops",0.0038,0.0026,0.005601034037052995
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,71,"Text, media, and web pages",0.0062,0.0034,0.007324429125376993
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.8,0.822329044342041,72,Miscellaneous visually distinct objects,0.0661,0.0152,0.03274450667815597
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,0,"Fish, sharks, and rays",0.0164,0.0084,0.022574576726686373
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,1,Domestic and large ground birds,0.0018,0.0013,0.0034936844934157483
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,2,Songbirds and small perching birds,0.0125,0.0073,0.01961838215533459
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,3,"Raptors, carrion birds, and owls",0.0042,0.0023,0.006181134103735555
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,4,Amphibians,0.0076,0.0041,0.011018543402311207
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,5,Turtles,0.0039,0.0023,0.006181134103735555
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,6,"Lizards, crocodilians, and large reptiles",0.0123,0.006,0.01612469766191884
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,7,Snakes,0.0183,0.0123,0.03305563020693362
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,8,Arachnids and many-legged invertebrates,0.0139,0.0077,0.02069336199946251
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,9,Game birds,0.0055,0.0042,0.011287288363343187
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,10,Parrots and tropical birds,0.0104,0.007,0.018812147272238646
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,11,Waterfowl,0.0028,0.0015,0.00403117441547971
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,12,Marsupials and monotremes,0.0044,0.0025,0.0067186240257995165
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,13,Marine invertebrates and mollusks,0.0124,0.0046,0.01236226820747111
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,14,Crustaceans,0.0084,0.0037,0.009943563558183283
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,15,Wading and shore birds,0.0181,0.0124,0.0333243751679656
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,16,"Seabirds, penguins, and albatrosses",0.0023,0.0015,0.00403117441547971
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,17,Marine mammals,0.003,0.0015,0.00403117441547971
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,18,Toy and companion dogs,0.0081,0.0027,0.007256113947863478
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,19,Hound dogs,0.0155,0.0047,0.01263101316850309
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,20,Terrier dogs,0.0224,0.0073,0.01961838215533459
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,21,"Retrievers, setters, and spaniels",0.013,0.0043,0.011556033324375168
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,22,"Working, herding, and guard dogs",0.0176,0.004,0.010749798441279226
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,23,"Spitz, bulldogs, poodles, and other dogs",0.0315,0.0098,0.026337006181134104
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,24,Wild canids and hyenas,0.0112,0.0063,0.016930932545014783
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,25,Domestic cats,0.0035,0.0013,0.0034936844934157483
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,26,Big cats,0.0086,0.0064,0.01719967750604676
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,27,Bears,0.0046,0.0027,0.007256113947863478
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,28,Small carnivores,0.0011,0.0009,0.002418704649287826
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,29,Beetles,0.0083,0.0051,0.013705993012631014
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,30,"Flies, bees, ants, and grasshopper-like insects",0.0077,0.0035,0.009406073636119323
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,31,Dragonflies and butterflies,0.0079,0.0065,0.01746842246707874
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,32,Echinoderms,0.0031,0.001,0.0026874496103198066
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,33,Rabbits and rodents,0.0085,0.0044,0.011824778285407149
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,34,Hoofed mammals,0.0195,0.0107,0.02875571083042193
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,35,Mustelids and related mammals,0.0075,0.0032,0.00859983875302338
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,36,Armadillos and sloths,0.0018,0.0012,0.0032249395323837677
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,37,Primates and lemurs,0.0235,0.0168,0.045149153453372746
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,38,Elephants and pandas,0.0064,0.0039,0.010481053480247245
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,39,"Writing, stationery, and paper goods",0.0049,0.0007,0.0018812147272238647
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,40,"Clothing, fabrics, and wearables",0.0733,0.0227,0.06100510615425961
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,41,Footwear,0.0043,0.0013,0.0034936844934157483
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,42,"Bags, cases, and personal containers",0.0035,0.0006,0.0016124697661918839
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,43,Musical instruments,0.0328,0.0083,0.022305831765654396
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,44,"Aircraft, spacecraft, and military vehicles",0.0073,0.0032,0.00859983875302338
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,45,Watercraft,0.0068,0.003,0.00806234883095942
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,46,Road and off-road vehicles,0.0291,0.0169,0.04541789841440473
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,47,Rail vehicles,0.0078,0.004,0.010749798441279226
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,48,"Bicycles, motorcycles, and small rides",0.0076,0.002,0.005374899220639613
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,49,"Buildings, shops, and large structures",0.0422,0.0109,0.02929320075248589
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,50,"Bridges, walls, and barriers",0.0164,0.0047,0.01263101316850309
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,51,Furniture and home furnishings,0.0158,0.0038,0.010212308519215264
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,52,"Kitchenware, cookware, and tableware",0.0171,0.0022,0.005912389142703574
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,53,Home appliances,0.0106,0.0015,0.00403117441547971
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,54,"Electronics, audio, and office devices",0.0341,0.0089,0.02391830153184628
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,55,Cameras and optics,0.0042,0.0022,0.005912389142703574
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,56,"Tools, hardware, and fasteners",0.0283,0.0027,0.007256113947863478
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,57,"Weapons, armor, and protective gear",0.0138,0.0021,0.005643644181671593
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,58,"Sports, games, and exercise equipment",0.0202,0.0079,0.02123085192152647
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,59,"Medical, lab, and safety equipment",0.0034,0.0004,0.0010749798441279225
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,60,Public fixtures and signage,0.0163,0.0041,0.011018543402311207
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,61,"Lighting, heat, and fire objects",0.0067,0.0016,0.00429991937651169
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,62,"Bath, cleaning, and household items",0.0097,0.0014,0.0037624294544477293
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,63,Personal care and cosmetics,0.0061,0.0008,0.002149959688255845
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,64,"Containers, bottles, and packaging",0.0357,0.0052,0.013974737973662993
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,65,Prepared foods and drinks,0.0309,0.0134,0.036011824778285406
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,66,"Fruits, vegetables, and edible plants",0.0192,0.0109,0.02929320075248589
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,67,Fungi,0.012,0.0064,0.01719967750604676
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,68,Landscapes and geology,0.0127,0.0054,0.014512227895726955
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,69,People and roles,0.0016,0.0004,0.0010749798441279225
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,70,"Plants, flowers, and crops",0.0038,0.0023,0.006181134103735555
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,71,"Text, media, and web pages",0.0062,0.0027,0.007256113947863478
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.85,0.9089916944503784,72,Miscellaneous visually distinct objects,0.0661,0.0102,0.027411986025262028
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,0,"Fish, sharks, and rays",0.0164,0.0064,0.022980251346499104
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,1,Domestic and large ground birds,0.0018,0.001,0.003590664272890485
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,2,Songbirds and small perching birds,0.0125,0.0067,0.02405745062836625
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,3,"Raptors, carrion birds, and owls",0.0042,0.0019,0.006822262118491921
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,4,Amphibians,0.0076,0.0032,0.011490125673249552
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,5,Turtles,0.0039,0.002,0.00718132854578097
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,6,"Lizards, crocodilians, and large reptiles",0.0123,0.0046,0.01651705565529623
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,7,Snakes,0.0183,0.0106,0.03806104129263914
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,8,Arachnids and many-legged invertebrates,0.0139,0.0065,0.02333931777378815
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,9,Game birds,0.0055,0.0034,0.012208258527827648
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,10,Parrots and tropical birds,0.0104,0.006,0.02154398563734291
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,11,Waterfowl,0.0028,0.0015,0.005385996409335727
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,12,Marsupials and monotremes,0.0044,0.0019,0.006822262118491921
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,13,Marine invertebrates and mollusks,0.0124,0.0031,0.011131059245960502
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,14,Crustaceans,0.0084,0.0025,0.008976660682226212
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,15,Wading and shore birds,0.0181,0.0113,0.04057450628366248
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,16,"Seabirds, penguins, and albatrosses",0.0023,0.0015,0.005385996409335727
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,17,Marine mammals,0.003,0.001,0.003590664272890485
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,18,Toy and companion dogs,0.0081,0.0023,0.008258527827648115
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,19,Hound dogs,0.0155,0.0035,0.012567324955116697
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,20,Terrier dogs,0.0224,0.0041,0.014721723518850987
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,21,"Retrievers, setters, and spaniels",0.013,0.0032,0.011490125673249552
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,22,"Working, herding, and guard dogs",0.0176,0.0024,0.008617594254937163
mobilenet_v3_small_identifier,models\intermediate\mobilenet_v3_small_identifier.pth,target_precision,0.9,0.9666422009468079,23,"Spitz, bulldogs, poodles, and other dogs",0.0315,0.0064,0.022980251346499104
